kpi_video_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
av_delay_send,-0.5,-0.5,-0.5,-0.5,21.0,17.5,7.5,-10.5,-10.0,-10.0,-8.5,-6.0,-9.0,-8.0,-6.5,-6.5,-5.5,-8.0,2.0,-6.5,-7.5,-7.5,-7.0,-7.5,-6.0,-6.5,-6.0,-8.0,-8.0,-7.0,-7.0,-6.5,-6.0,-5.5,-5.0,-9.0,-6.5,-9.0,-8.0,-6.5,-7.0,-5.0,-16.0,-14.5,-13.5,-4.5,-3.5,-5.0,-14.0,-13.0,-14.0,-13.5,-2.5,-12.0,-12.0,-12.0,-10.5,-10.5,-9.5,-9.5,-9.5,-11.0,-16.0,-13.0,-9.0,-8.0,-8.5,-7.5,2.5,-7.0,-6.5,-6.5,-5.5,0.0,1.0,-8.5,-8.5,-10.5,-9.5,-10.0,-8.0,4.0,-7.0,-4.5,-4.5,-4.0,-3.0,-4.5,-5.0,-6.5,-8.0,-7.5,-7.0,-6.5,4.0,-6.0,-6.5,-19.0,-8.0,-18.0,-7.0,-17.0,-6.5,-16.0,-16.0,-5.0,-17.0
kpi_av_synchronization,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_resolution_stability,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788,2.511382386358788
max_resolution_percentage,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412,23.364485981308412
kpi_resolution_stability_norm,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375,4.099964744878375
max_resolution_percentage_norm,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532,98.13084112149532
kpi_fps_stability,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
kpi_q_audio,1,1,2,4,4,3,3,4,4,4,3,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
kpi_q_video,3.19,3.5114285714285716,3.6399999999999997,3.7942857142857145,3.8328571428571427,3.9779999999999998,3.956,3.9459999999999997,3.918,3.92,4.048,4.072,4.1,4.056,4.056,4.088,4.06,4.068,4.092,4.1,4.092,4.064,4.088,4.06,4.1,4.092,4.1,4.09,4.088,4.093999999999999,4.1,4.093999999999999,4.092,4.098,4.085999999999999,4.096,4.09,4.082,4.093999999999999,4.088,4.1,4.08,4.098,4.093999999999999,4.084,4.1,4.09,4.082,4.098,4.082,4.1,4.08,4.096,4.096,4.084,4.098,4.09,4.082,4.1,4.082,4.1,4.072,4.1,4.096,4.082,4.1,4.09,4.084,4.098,4.084,4.1,4.082,4.092,4.093999999999999,4.1,4.084,4.085999999999999,4.082,4.093999999999999,4.085999999999999,4.1,4.076,4.1,4.092,4.084,4.098,4.093999999999999,4.085999999999999,4.093999999999999,4.088,4.1,4.076,4.1,4.088,4.088,4.096,4.09,4.085999999999999,4.092,4.09,4.1,4.076,4.1,4.085999999999999
qoe_simple_normal,3.1329636889896033,3.1852114799672218,3.8751106040213052,3.9008248897355906,3.9072534611641623,3.9314439373546386,3.927777270687972,3.926110604021305,3.9214439373546384,3.921777270687972,3.9431106040213053,3.947110604021305,3.951777270687972,3.9444439373546385,3.943938143538745,3.9497522372168894,3.9450855705502224,3.9464189038835555,3.9504189038835555,3.951752237216889,3.9504189038835555,3.9458022771321097,3.9498022771321097,3.9451356104654427,3.95180227713211,3.9504689437987763,3.95180227713211,3.950110604021305,3.949777270687972,3.950777270687972,3.951777270687972,3.950777270687972,3.9504439373546383,3.9514689437987762,3.949468943798776,3.951135610465443,3.950135610465443,3.9487020892261477,3.950702089226148,3.949702089226148,3.951702089226148,3.9478613460244403,3.9508613460244404,3.9502714768720786,3.949110604021305,3.951777270687972,3.950110604021305,3.948777270687972,3.9509381435387447,3.948777270687972,3.9517271767269264,3.9483938433935926,3.9510605100602594,3.9510605100602594,3.9490605100602596,3.9513938433935927,3.9500605100602595,3.94880227713211,3.95180227713211,3.94880227713211,3.9516518332243984,3.9469851665577314,3.9516518332243984,3.950985166557732,3.948143346794105,3.9516518332243984,3.9499851665577315,3.9489851665577316,3.9513184998910647,3.94863035565627,3.9512970223229367,3.94880227713211,3.9504689437987763,3.950777270687972,3.951777270687972,3.949110604021305,3.9494439373546384,3.9482714768720784,3.950777270687972,3.949318499891065,3.9516518332243984,3.9476518332243984,3.9516518332243984,3.9503184998910648,3.9489851665577316,3.9514689437987762,3.95080227713211,3.949468943798776,3.95080227713211,3.9498022771321097,3.9512970223229367,3.94780227713211,3.951777270687972,3.949777270687972,3.9492714768720787,3.9511106040213053,3.9496048102054115,3.9494439373546384,3.949938143538745,3.950110604021305,3.951777270687972,3.9472714768720785
qoe_simple_smooth,3.2479636889896035,3.35378290853865,4.065110604021306,4.116539175449876,4.12939631830702,4.1777772706879714,4.170443937354638,4.167110604021305,4.157777270687972,4.1584439373546385,4.201110604021305,4.209110604021305,4.218443937354638,4.203777270687972,4.203271476872079,4.214418903883556,4.205085570550222,4.207752237216889,4.215752237216889,4.218418903883555,4.215752237216889,4.206468943798776,4.214468943798777,4.205135610465443,4.218468943798777,4.215802277132109,4.218468943798777,4.215110604021305,4.2144439373546385,4.216443937354638,4.218443937354638,4.216443937354638,4.215777270687972,4.217802277132109,4.2138022771321095,4.217135610465443,4.215135610465443,4.212368755892815,4.216368755892814,4.2143687558928145,4.218368755892814,4.2111946793577735,4.217194679357774,4.215938143538745,4.213110604021305,4.218443937354638,4.215110604021305,4.212443937354639,4.217271476872078,4.212443937354639,4.218393843393593,4.211727176726926,4.21706051006026,4.21706051006026,4.213060510060259,4.2177271767269255,4.215060510060259,4.212468943798776,4.218468943798777,4.212468943798776,4.2183184998910646,4.208985166557731,4.2183184998910646,4.216985166557731,4.211810013460771,4.2183184998910646,4.214985166557732,4.212985166557732,4.217651833224398,4.21263035565627,4.217963688989603,4.212468943798776,4.215802277132109,4.216443937354638,4.218443937354638,4.213110604021305,4.213777270687971,4.211938143538745,4.216443937354638,4.2136518332243975,4.2183184998910646,4.210318499891065,4.2183184998910646,4.215651833224398,4.212985166557732,4.217802277132109,4.216468943798776,4.2138022771321095,4.216468943798776,4.214468943798777,4.217963688989603,4.210468943798777,4.218443937354638,4.2144439373546385,4.213938143538745,4.217110604021305,4.214604810205412,4.213777270687971,4.215271476872078,4.215110604021305,4.218443937354638,4.2099381435387455
